period,gaslimit,transactionpool,connection,position,number,dbreadtime,dbwritetime,tps,committime,consensus_clique_cost,delay,contracttime,queuetime,peer_message_sent,peer_message_recieved,peer_message_tps
7,16000000,5120 2048 3072 2048,tree,a,2,293.79798387096764,2025.0042857142853,17.857142857142858,3290.0,13.46251356557143,12668.065040650406,295.52355338595817,7276.046852543835,66580.1264024861,20343.393420588545,86923.51982307465
7,16000000,5120 2048 3072 2048,tree,b,1,453.5899473684208,2075.995,35.714285714285715,6048.25,65.81269766537501,6880.113884555382,272.1191409444984,7198.4785214785215,77863.73943516801,39172.868137153855,117036.60757232184
7,16000000,5120 2048 3072 2048,tree,b,2,322.50920588235294,1477.0975,17.85746174038822,0.0,88.71273079737499,12746.2,264.2109124344629,25272.67058235441,65836.74812117168,20518.806816602264,86355.55493777395
7,16000000,5120 2048 3072 2048,random,a,1,747.3698750000001,4656.830999999999,35.714285714285715,6071.0,74.9459663765,8546.488095238095,246.17589668615955,7880.243756243756,118.849381264897,54.46174943677148,173.31113070166847
7,16000000,5120 2048 3072 2048,random,b,1,842.6981428571429,1390.9474285714284,47.616780153326026,5943.571428571428,108.39868216857144,8148.649019607843,242.5417236084454,7765.195804195804,135.65891472868216,61.61909795630726,197.27801268498945
7,16000000,5120 2048 3072 2048,random,b,2,295.4471666666667,3999.2948571428574,23.80895692959692,13.0,77.19233771642858,12602.0,236.91534654377847,23668.60679773409,59497.90290391778,17897.066199933834,77394.96910385162
7,17000000,1024 2048 3072 2048,ring,a,1,586.84765625,1243.2815714285714,47.61904761904762,5960.142857142857,6.140243914857144,4455.990291262136,216.22265829819827,3461.846196557468,38460.57591122166,26987.792978092413,65448.36888931407
7,17000000,1024 2048 3072 2048,ring,a,2,274.1447692307692,1757.200833333333,23.81009071644563,3409.0,13.351644364,12069.717557251908,223.9405735037761,14481.645925110131,21437.48895564588,12970.997526064675,34408.48648171055
7,17000000,1024 2048 3072 2048,ring,b,1,640.8997142857143,1671.9661428571428,47.62131530072861,5905.857142857143,84.38299042842857,6070.439421338156,229.35576263463096,5727.041958041958,102.8491482804908,55.39485376136729,158.2440020418581
7,17000000,1024 2048 3072 2048,ring,b,2,277.817220338983,1377.662,23.80895692959692,1.0,89.36820446914282,13077.23076923077,248.05630185289192,21166.97616006812,20368.179920572904,15386.773568546014,35754.95348911892
7,17000000,1024 2048 3072 2048,ring,b,4,182.26360824742264,652.0418799999998,11.904761904761903,13223.0,69.04901573140002,19223.0,221.0936433808132,58944.73926073926,15863.34318224681,11780.071666561891,27643.4148488087
7,17000000,1024 2048 3072 2048,tree,a,1,554.6114516129031,1746.116857142857,47.616780153326026,5908.0,84.50926790514288,5035.901960784314,227.4702644511221,2908.390226628895,84569.36719989298,43277.06744643847,127846.43464633144
7,17000000,1024 2048 3072 2048,tree,a,2,276.3645185185185,1517.5431666666666,23.80952380952381,3308.0,13.443863733666666,11986.505263157896,262.30477696899067,8712.55088807443,56365.83498818491,20639.50121479049,77005.3362029754
7,17000000,1024 2048 3072 2048,tree,b,1,425.8162571428572,3881.909,35.714285714285715,6099.125,97.99250246625002,7381.932384341637,296.98552549999977,7308.015984015984,71174.2010438884,37296.06894518719,108470.2699890756
7,17000000,1024 2048 3072 2048,tree,b,2,439.6915645161291,1580.043285714286,23.80952380952381,1.0,138.78809629114286,12961.555555555557,213.15499642431524,25135.451574212893,54102.4086759207,27893.35137265764,81995.76004857833
7,17000000,1024 2048 3072 2048,random,a,1,1463.9067142857143,1600.9041428571425,47.616780153326026,5952.0,6.117587827571429,7361.786885245901,230.2896328124996,7186.903096903097,92.04530072643595,42.16486937688941,134.21017010332537
7,17000000,1024 2048 3072 2048,random,a,2,265.30783333333346,1406.812714285714,17.856823985285978,3218.0,13.436835739142856,13818.741379310344,263.8179679477887,14553.7703125,55165.76725899086,12253.883513857303,67419.65077284817
7,17000000,1024 2048 3072 2048,random,a,4,263.5344067796609,1831.788555555556,16.688287416723465,6869.0,75.37396642588888,29368.425120772947,264.2914362400392,31341.0640588552,42781.81576759653,14990.283807500462,57772.09957509699
7,17000000,1024 2048 3072 2048,random,b,1,985.1034285714286,1394.2477142857144,47.61904761904762,5891.428571428572,83.17914135828573,6080.875243664717,239.2181012711864,5667.635364635365,102.730353872387,51.82830558070017,154.55865945308716
7,17000000,1024 2048 3072 2048,random,b,2,275.20051724137926,2198.921857142857,23.80895692959692,0.0,91.45382338314286,12197.906666666666,229.01726579022576,13023.063684210529,54080.128102138966,12308.15205166929,66388.28015380826
7,17000000,2048 2048 3072 2048,ring,a,1,502.5435294117647,1387.7068571428572,47.61904761904762,5908.714285714285,92.00671125442857,4949.896551724138,237.07689871612024,4612.079069767442,38282.25444468297,27082.043675962606,65364.29812064557
7,17000000,2048 2048 3072 2048,ring,a,2,373.6770769230769,1550.2616666666663,23.80895692959692,3224.0,13.4788775205,12027.414414414414,246.24627276326203,14454.844827586208,19712.83125055393,11260.845962953115,30973.67721350705
7,17000000,2048 2048 3072 2048,ring,b,1,810.2129999999999,2195.8122857142853,47.61904761904762,5916.571428571428,6.072485134428571,6763.364620938628,241.0355638911792,6526.196803196804,104.40609295258872,47.46971054579454,151.87580349838328
7,17000000,2048 2048 3072 2048,ring,b,2,331.9608709677418,1104.315,23.81009071644563,0.0,83.52761359614284,12792.398058252427,227.86185334158432,14518.95397260274,16019.795207018991,10993.69116002302,27013.486367042013
7,17000000,2048 2048 3072 2048,tree,a,1,518.4931875,1902.281571428572,47.61904761904762,5861.285714285715,67.83773239199999,5395.222222222223,250.24111440132444,2727.073985680191,80778.93378338132,42051.8018465204,122830.73562990173
7,17000000,2048 2048 3072 2048,tree,a,2,254.2462641509434,1486.2660000000003,23.80952380952381,3124.0,13.351013578166668,12135.776785714286,261.3815611407178,9410.346627565985,59143.44459219363,23135.968980120902,82279.41357231453
7,17000000,2048 2048 3072 2048,tree,a,4,205.65914876033057,1218.35975,15.357142857142858,3434.5,97.131161354875,26621.0,249.85587995988527,42399.39197829878,42037.66184540845,17627.171900835525,59664.83374624398
7,17000000,2048 2048 3072 2048,tree,b,1,397.1632222222223,3818.538,47.61904761904762,5997.142857142857,73.55308036585714,6897.46286701209,243.5616092499998,6835.434565434565,79249.531835206,42516.16104868914,121765.69288389511
7,17000000,2048 2048 3072 2048,tree,b,2,380.7241147540984,1755.7954285714284,23.80895692959692,1.0,113.59854557014285,13700.5,209.7416657577349,28723.859713428858,54795.70228686642,30229.754062126,85025.45634899242
7,17000000,2048 2048 3072 2048,tree,b,4,137.60979999999995,627.1610645161292,8.928571428571429,5180.25,39.33012841029034,26312.666666666668,255.8441581609713,58927.94905094905,20231.512111307507,8992.979095280885,29224.491206588395
7,17000000,2048 2048 3072 2048,random,a,1,442.9685714285714,1507.6734285714288,47.61904761904762,5891.285714285715,92.02648330685712,5968.664092664093,202.49322380553207,5705.9010989010985,143.53076480736055,57.20529039677976,200.7360552041403
7,17000000,2048 2048 3072 2048,random,a,2,346.2797547169812,1509.299166666667,23.80952380952381,3337.0,13.36533435066667,12114.017391304347,234.22119943401933,14793.061850027369,55163.20089922615,14565.53975184817,69728.74065107432
7,17000000,2048 2048 3072 2048,random,b,1,495.36442857142856,2349.2278571428574,47.61904761904762,5904.714285714285,100.5001537687143,4759.243636363636,209.72025327510943,4666.349650349651,107.8601038354731,72.90618585744758,180.76628969292068
7,17000000,2048 2048 3072 2048,random,b,2,249.20694117647065,1841.626285714286,23.81009071644563,0.0,94.41241134499998,13007.625,246.4617436281856,18690.145541783288,79022.34673127678,18418.95253753299,97441.29926880976
7,17000000,5120 2048 3072 2048,ring,a,1,509.5163125000001,1272.9702857142856,47.616780153326026,5968.142857142857,87.62144179257145,4399.529411764706,222.7391409383276,3494.872848417546,38076.63423792456,26862.585575847224,64939.219813771786
7,17000000,5120 2048 3072 2048,ring,a,2,300.8351071428571,3795.509000000001,23.80895692959692,3139.0,13.374393552666666,13186.95172413793,227.0141553655056,14850.435868961687,18519.3656056092,9971.371609058937,28490.73721466813
7,17000000,5120 2048 3072 2048,ring,b,1,1422.546142857143,2136.7657142857142,47.61904761904762,5929.571428571428,92.02887411,6263.015254237288,232.2018303341901,6185.665334665335,122.9284991830701,58.29378355247802,181.2222827355481
7,17000000,5120 2048 3072 2048,ring,b,2,192.6390810810811,1755.7648571428574,23.80952380952381,1.0,79.16348533200001,13164.25,235.85460553757704,14649.097451274363,16784.36875910833,11759.604900955364,28543.97366006369
7,17000000,5120 2048 3072 2048,tree,a,1,458.17784375,1459.4807142857142,47.61904761904762,5930.857142857143,67.33720462228571,4918.877049180328,256.99584634274646,3094.33437793795,101702.60346477608,39501.29880275776,141203.90226753385
7,17000000,5120 2048 3072 2048,tree,a,2,372.4430000000001,1560.7401666666667,23.80952380952381,3204.0,13.372350853166669,12200.685950413224,232.74924583093696,8827.89091443693,49276.60900038938,21596.951660455023,70873.5606608444
7,17000000,5120 2048 3072 2048,tree,a,4,180.45442372881348,2867.056125,11.904761904761903,3312.0,89.200309491125,19701.0,254.83641805421075,54223.855430711614,42573.44249178776,15239.876267051312,57813.31875883907
7,17000000,5120 2048 3072 2048,tree,b,1,453.2166206896552,1281.9585714285715,47.61904761904762,5897.714285714285,88.57770841042858,5536.261296660118,241.6580170000001,5346.857142857143,69025.86349820392,41711.79883945842,110737.66233766232
7,17000000,5120 2048 3072 2048,tree,b,2,310.9030166666666,1552.2994285714287,23.80952380952381,0.0,86.30295794071428,12566.666666666666,257.269594856777,13851.823966278604,73030.63158121407,23152.565731389564,96183.19731260365
7,17000000,5120 2048 3072 2048,random,a,1,665.434,1954.6521428571427,47.61904761904762,5906.714285714285,84.16562496328571,7259.043715846995,253.6756439121752,7007.744255744256,104.72917689412536,61.995932393575984,166.72510928770134
7,17000000,5120 2048 3072 2048,random,a,2,279.853679245283,1792.0358333333331,23.80952380952381,3202.0,13.322203464333334,12245.08256880734,248.2885827883469,14917.530054644809,52150.21368940853,11824.752541021724,63974.966230430255
7,17000000,5120 2048 3072 2048,random,b,1,575.8665714285714,2172.19,47.61904761904762,5948.142857142857,110.513052221,6411.955963302752,235.4905142231945,5967.759240759241,146.30786404769256,71.89511436239698,218.2029784100896
7,17000000,5120 2048 3072 2048,random,b,2,283.55946428571434,1654.1855714285716,23.80952380952381,0.0,89.2866860467143,13240.833333333334,232.4936621787029,16241.249133749134,52158.62232574189,15779.287439613528,67937.90976535542
7,18000000,1024 2048 3072 2048,ring,a,1,435.4221818181819,1731.207571428571,47.61904761904762,5923.571428571428,88.0460779125714,4791.850574712644,225.3786751824813,4102.640211640211,39755.314976072805,28046.893386679218,67802.20836275202
7,18000000,1024 2048 3072 2048,ring,a,2,363.4282592592593,1519.1601666666666,23.80895692959692,3238.0,13.411084178666668,12376.21052631579,260.60245747982594,13000.866948257655,22909.318317060806,10576.433121019109,33485.75143807992
7,18000000,1024 2048 3072 2048,ring,b,1,647.932,1822.3391428571429,47.616780153326026,5865.857142857143,90.72777084014284,6231.361853832442,217.0984495088409,6169.488511488512,103.95857173335402,67.24335227603328,171.2019240093873
7,18000000,1024 2048 3072 2048,ring,b,2,259.5085254237288,1567.4042857142854,23.80952380952381,1.0,109.94231541228572,13097.9,235.6286885512756,12939.67390255668,16588.925582737502,11673.538747635384,28262.464330372888
7,18000000,1024 2048 3072 2048,tree,a,1,571.8342499999999,1959.238,47.61904761904762,5938.142857142857,69.10818740971429,5488.934579439252,257.94400613067086,2976.7914556962023,94941.30836709809,37751.288304944734,132692.5966720428
7,18000000,1024 2048 3072 2048,tree,a,2,317.8788076923077,1432.0165,23.80952380952381,3156.0,13.354777212833334,12296.693693693696,248.4724868363636,8598.512997181335,60094.89269010051,23029.36786121032,83124.26055131083
7,18000000,1024 2048 3072 2048,tree,b,1,331.3212142857143,1433.6172857142858,47.616780153326026,5953.714285714285,84.99494518042857,6055.036713286713,238.3341990000003,7828.836363636364,35761.26454884186,37704.37521607191,73465.63976491377
7,18000000,1024 2048 3072 2048,tree,b,2,355.05998305084734,1428.5767142857142,23.80895692959692,0.0,84.89754518257145,13240.75,252.81105258667523,23582.79505123719,67617.19944895811,25263.66486240224,92880.86431136036
7,18000000,1024 2048 3072 2048,random,a,1,821.1821428571429,7203.606428571428,47.61904761904762,5927.0,92.1202020057143,6232.864915572232,223.2224785517514,5833.03996003996,110.35207566999476,65.62007356805044,175.9721492380452
7,18000000,1024 2048 3072 2048,random,a,2,274.6327222222222,2348.641166666667,23.80952380952381,3250.0,13.47841206866667,12060.822429906542,236.0548090844575,13323.30303030303,56612.680712270805,15202.673219322993,71815.3539315938
7,18000000,1024 2048 3072 2048,random,b,1,456.8947142857143,1329.8741428571427,47.61904761904762,5890.0,140.47361797557144,4869.892100192678,205.28265234375024,4578.264735264736,112.24841863139736,44.370327774583096,156.61874640598046
7,18000000,1024 2048 3072 2048,random,b,2,244.03893103448272,1630.788,23.81009071644563,1.0,87.0293099502857,13251.384615384615,252.75771939853377,13657.062111801242,43968.60976778634,13286.683657909642,57255.29342569599
7,18000000,2048 2048 3072 2048,ring,a,1,398.61240625,1378.4234285714283,47.616780153326026,5961.857142857143,69.72701731785716,4676.083333333333,254.1447281255988,3723.7562465297055,40276.4969612434,28623.532928165787,68900.02988940918
7,18000000,2048 2048 3072 2048,ring,a,2,272.2643611111111,2106.3843333333334,23.80952380952381,3099.0,13.458594909833332,19462.2525,225.54093664122053,18443.408147578783,21525.03813756052,8651.26793570781,30176.306073268333
7,18000000,2048 2048 3072 2048,ring,b,1,1046.721714285714,1715.2324285714285,47.616780153326026,5937.142857142857,90.84461918428572,6202.306878306878,234.2214001657001,5857.492507492508,104.59124817349844,58.87102976236253,163.46227793586095
7,18000000,2048 2048 3072 2048,ring,b,2,265.9615263157894,1658.5665714285717,23.80952380952381,0.0,84.663792833,12332.29411764706,185.15695455774943,21167.094452773614,17878.562550893585,12955.395791368448,30833.95834226203
7,18000000,2048 2048 3072 2048,tree,a,2,252.11848148148152,1738.8756666666666,23.80952380952381,3303.0,13.442497685333334,12446.267605633802,218.72002041103656,7690.924289332958,66325.87443451396,24222.11188348229,90547.98631799624
7,18000000,2048 2048 3072 2048,tree,b,2,340.903492063492,1434.1572857142855,23.80895692959692,1.0,101.83033130814287,12892.181818181818,255.3884326169039,8018.62902360515,49274.46655888997,24949.27357793647,74223.74013682644
7,18000000,2048 2048 3072 2048,random,a,1,592.7727142857142,1388.737857142857,47.62131530072861,5884.428571428572,102.35101516785711,6181.441860465116,230.7346784660766,5742.475524475524,126.28255722178376,70.22390229717941,196.5064595189632
7,18000000,2048 2048 3072 2048,random,a,2,303.29577777777786,2441.797,23.80952380952381,3370.0,13.389777425333335,11999.441558441558,264.73412954279013,13925.092056812204,53305.506808538994,13372.370437834596,66677.8772463736
7,18000000,2048 2048 3072 2048,random,b,2,349.28901694915254,1665.101,23.80952380952381,1.0,145.11690009114287,12271.820512820514,243.1511278060465,13886.617990005552,50072.04610951008,11785.37275092014,61857.41886043023
7,18000000,5120 2048 3072 2048,ring,a,1,491.384588235294,1322.0218571428577,47.616780153326026,5861.0,84.77521782528572,4740.739644970414,245.22207492039703,3901.84479717813,39344.78226755591,27781.95370733621,67126.73597489212
7,18000000,5120 2048 3072 2048,ring,a,2,287.02448,2322.8906666666667,23.81009071644563,3305.0,13.363990361166666,20735.923664122136,240.88982012339835,18858.86014551334,18624.230550886605,5526.776272582566,24151.00682346917
7,18000000,5120 2048 3072 2048,ring,b,1,538.6214285714285,1428.4295714285713,47.616780153326026,5912.857142857143,91.2687756447143,5290.903508771929,215.51554011194065,5100.395604395604,110.40404814843212,58.13463160315878,168.5386797515909
7,18000000,5120 2048 3072 2048,ring,b,2,293.8479999999999,1451.011,23.80895692959692,1.0,103.92872751414286,12177.348484848484,206.7841412166779,21911.42528735632,18356.934306569343,13387.859596393302,31744.793902962643
7,18000000,5120 2048 3072 2048,tree,a,1,503.8772058823529,1440.978285714286,47.62131530072861,5934.142857142857,85.95991946685714,5252.918181818181,241.961525958966,2879.061057862975,108284.7386597338,37909.064452291335,146193.80311202514
7,18000000,5120 2048 3072 2048,tree,a,2,280.3994615384615,1594.9613333333334,23.80952380952381,3122.0,13.356668869166668,12111.666666666666,254.373199771036,9101.088055797733,48215.17909473941,22476.52802813319,70691.7071228726
7,18000000,5120 2048 3072 2048,tree,b,1,434.14765517241375,1303.815857142857,47.61904761904762,5868.714285714285,93.927825687,6198.202312138728,243.30470433333343,5982.592407592408,58979.01093140205,44133.97277828476,103112.9837096868
7,18000000,5120 2048 3072 2048,tree,b,2,312.3525555555556,1380.1511428571428,23.80952380952381,1.0,128.586824817,12649.5625,230.6013162765378,7322.603178807947,42209.510962658445,24840.15287769784,67049.66384035628
7,18000000,5120 2048 3072 2048,random,a,1,641.3698571428571,2492.6637142857144,47.61904761904762,5924.285714285715,105.2156894225714,6115.778649921507,221.5949649259552,6032.661338661339,129.63629816348578,67.15880446525027,196.79510262873603
7,18000000,5120 2048 3072 2048,random,a,2,295.7141607142857,1360.313166666667,23.80952380952381,3242.0,13.415577456,12000.797752808989,248.83598628179504,13136.068385060496,54889.95204688749,12091.166415060829,66981.11846194831
7,18000000,5120 2048 3072 2048,random,b,1,646.7627142857143,1806.964857142857,47.61904761904762,5903.571428571428,6.078641262285714,5879.1558441558445,241.28557207207177,5733.588411588412,100.91761785590757,51.76097173899774,152.67858959490528
7,18000000,5120 2048 3072 2048,random,b,2,267.59399999999994,1625.3649999999998,23.80895692959692,2.0,12.178737465857145,12466.875,245.32005243651383,13038.718614718617,51865.03015374161,13596.948526288968,65461.97868003058
7,19000000,1024 2048 3072 2048,ring,a,1,592.8742121212122,1473.319857142857,47.61904761904762,5894.571428571428,77.94397483471428,4112.324074074074,204.9682255264135,3512.625514403292,41852.80022179975,28980.453897338404,70833.25411913815
7,19000000,1024 2048 3072 2048,ring,a,2,341.6171000000001,1352.3059999999998,23.80895692959692,3519.0,13.5090010145,12313.44859813084,229.83641733457551,12881.145345672292,21993.57697290353,10343.708155067116,32337.28512797065
7,19000000,1024 2048 3072 2048,ring,b,1,784.689,1411.2027142857144,47.61904761904762,5934.285714285715,117.650183123,6470.642045454545,251.14538305349504,6236.298701298701,100.63090862634878,58.2951708956544,158.9260795220032
7,19000000,1024 2048 3072 2048,ring,b,2,219.3968064516129,1860.229857142857,23.80895692959692,1.0,87.41989361628573,12117.57,229.5890540129333,12382.922252010723,15972.643097643098,10964.41983941984,26937.062937062936
7,19000000,1024 2048 3072 2048,tree,a,1,631.8243225806453,1663.536142857143,47.61904761904762,5980.0,88.8147032567143,5512.492537313433,258.81073185941057,2324.623518687329,90194.30530425672,37721.51223692982,127915.81754118657
7,19000000,1024 2048 3072 2048,tree,a,2,326.4444423076923,1886.8496666666667,23.80952380952381,3363.0,13.476226316166665,12490.0,233.8564056298385,8300.886887835703,74627.34200108072,22694.820304143093,97322.1623052238
7,19000000,1024 2048 3072 2048,tree,b,1,618.0702413793103,1352.9464285714282,47.616780153326026,5917.857142857143,142.10872753057143,6106.444219066937,266.0996987499991,5518.667332667333,71210.29764004679,43148.91286183783,114359.21050188462
7,19000000,1024 2048 3072 2048,tree,b,2,379.5084,1192.4374285714289,23.80952380952381,1.0,85.95520901257143,13222.235294117649,221.9632528618677,6810.633876906891,67126.486416809,24612.742096613063,91739.22851342206
7,19000000,1024 2048 3072 2048,random,a,1,769.9827142857142,1610.2545714285714,47.62131530072861,5972.714285714285,83.57762654885717,4780.778420038536,225.66050647410347,4524.251748251748,129.2654406293186,75.51823110449665,204.78367173381525
7,19000000,1024 2048 3072 2048,random,a,2,290.1014905660378,8323.525,23.80895692959692,3435.0,13.439482186833333,11965.58762886598,215.5963965686969,11585.352719439958,61538.316324830936,17442.306197461494,78980.62252229243
7,19000000,1024 2048 3072 2048,random,a,4,194.48300740740729,1697.4409000000005,17.46353948326457,6453.5,78.538811947,26417.45945945946,238.5853847401369,29365.46908068783,40064.46700223401,15291.602044758489,55356.06904699249
7,19000000,1024 2048 3072 2048,random,b,1,1258.3422857142857,1429.8614285714286,47.61904761904762,5897.714285714285,113.96874207371428,5204.496981891348,252.02880740037992,4847.46053946054,122.74707964239684,53.31314825801436,176.0602279004112
7,19000000,1024 2048 3072 2048,random,b,2,297.5696603773584,1292.8605714285711,23.80952380952381,1.0,145.7854730322857,13286.5,218.02525289017365,11690.09141019752,75786.37914651002,19043.34398756047,94829.72313407047
7,19000000,2048 2048 3072 2048,ring,a,1,363.5006875,1363.2452857142855,47.61904761904762,5968.714285714285,6.155791282571428,4339.0161290322585,210.16540232185696,3151.327595780122,39602.66181761907,27668.27871706581,67270.94053468488
7,19000000,2048 2048 3072 2048,ring,a,2,312.6820909090909,2163.5971666666665,23.80952380952381,3651.0,13.458677176500002,12152.25925925926,232.1452577891588,12565.681361607143,23249.75834138862,9001.666611112963,32251.424952501584
7,19000000,2048 2048 3072 2048,ring,b,1,587.7431428571429,1688.457,47.616780153326026,5945.857142857143,15.826342850571423,5087.741992882562,225.68262049602228,5078.00999000999,82.19960041860908,47.18865949957188,129.38825991818095
7,19000000,2048 2048 3072 2048,ring,b,2,240.4918888888889,1168.3164285714286,23.80952380952381,1.0,94.7440940154286,12429.117647058823,214.51221666935373,13155.6051974013,16852.186947909417,11904.673697735425,28756.860645644843
7,19000000,2048 2048 3072 2048,ring,b,4,135.76696610169495,503.68076666666656,11.904620183093058,3060.5,41.89882914623335,24322.0,252.14261914846136,55648.131868131866,11814.078650812156,9397.93172456672,21212.010375378875
7,19000000,2048 2048 3072 2048,tree,a,1,570.5078750000001,2428.728571428572,47.61904761904762,5983.428571428572,96.246966888,5489.844827586207,250.6374111491625,2515.690093910936,82035.45289083375,35596.27076637107,117631.7236572048
7,19000000,2048 2048 3072 2048,tree,a,2,310.24725,1503.172833333333,23.80895692959692,3213.0,13.463270029833332,12359.725,239.5933778717404,8324.12967032967,66915.39832412747,22893.359604166435,89808.75792829391
7,19000000,2048 2048 3072 2048,tree,b,1,608.4044375000001,1697.142857142857,47.62131530072861,5932.428571428572,69.408109631,5419.141242937853,239.86300449999987,5025.100899100899,60272.75311777416,51899.264622266026,112172.01774004016
7,19000000,2048 2048 3072 2048,tree,b,2,341.7449344262294,1763.6160000000002,23.80952380952381,1.0,72.23211182142857,12829.166666666666,236.07153487038343,11177.662201154164,49284.59297011924,27169.102071976173,76453.69504209541
7,19000000,2048 2048 3072 2048,random,a,1,681.8418571428572,1397.5251428571428,47.616780153326026,5917.857142857143,135.57882671071428,5977.997955010225,235.5649976544172,5827.907092907093,141.07298452346376,51.51238537820007,192.58536990166385
7,19000000,2048 2048 3072 2048,random,a,2,294.52227777777784,1575.9571666666668,23.80895692959692,3304.0,13.423717036333334,12079.673684210526,248.35496796897456,12979.46040126716,59915.541359180526,13657.770679590263,73573.31203877079
7,19000000,2048 2048 3072 2048,random,a,4,161.89981560283687,1676.3950000000002,16.583530756318527,7000.0,75.8968536688889,27103.46153846154,242.84213701160323,32155.03803363519,39402.15379914097,13120.931917084958,52523.08571622593
7,19000000,2048 2048 3072 2048,random,b,1,696.5934285714285,1457.3031428571428,47.616780153326026,5899.428571428572,6.110639292571429,5339.7683615819205,217.574760827719,4996.193806193806,138.49543594586086,70.34938621340888,208.8448221592697
7,19000000,2048 2048 3072 2048,random,b,2,290.3279672131148,1724.229142857143,23.80895692959692,1.0,96.74245951785711,11983.166666666666,233.14900142450105,13251.070165745856,49205.24035701237,15893.689649772952,65098.930006785326
7,19000000,5120 2048 3072 2048,ring,a,1,397.1322424242423,1783.351142857143,47.616780153326026,5868.428571428572,84.5021417632857,4972.204545454545,250.73170696499383,4108.724867724868,39052.15648892088,27420.812014862942,66472.96850378382
7,19000000,5120 2048 3072 2048,ring,b,1,731.9872857142856,1734.3891428571428,47.61904761904762,5968.428571428572,84.93637587685714,5630.591525423729,220.98352792286047,5509.07992007992,123.23843213328009,67.60997318423004,190.84840531751013
7,19000000,5120 2048 3072 2048,ring,b,2,238.6197435897436,1630.024,23.80952380952381,1.0,143.6666152722857,12693.375,215.8161492734475,24872.09295352324,17307.76352049604,12302.11203926972,29609.87555976576
7,19000000,5120 2048 3072 2048,tree,a,1,580.8933548387097,1579.235,47.62131530072861,5895.428571428572,82.03528750214285,5246.327433628318,233.37104991587228,2408.4210860590665,84739.40171438568,36945.22518319824,121684.62689758392
7,19000000,5120 2048 3072 2048,tree,a,2,332.90101923076924,1805.7520000000004,23.80952380952381,3525.0,13.3744243645,12080.075471698114,253.5274375976149,8374.902675683623,58633.06859205776,21621.83837822827,80254.90697028603
7,19000000,5120 2048 3072 2048,tree,a,4,193.65095614035084,1243.7901250000002,15.428387757288602,6498.5,89.91827418374997,27327.02857142857,275.36838320092664,31972.61505420332,43313.861072304855,16624.851786196454,59938.71285850131
7,19000000,5120 2048 3072 2048,tree,b,1,411.45786842105264,1553.1552857142858,47.616780153326026,5986.0,78.49023609699998,6013.331058020478,230.62146200000024,5813.017982017982,83380.42254068119,47681.890558856656,131062.31309953785
7,19000000,5120 2048 3072 2048,tree,b,2,397.1239180327868,1209.6932857142856,23.80895692959692,0.0,90.15404821728568,13325.2,211.2685822487353,14245.189692044483,80463.13001916163,27479.481990225417,107942.61200938704
7,19000000,5120 2048 3072 2048,random,a,1,536.2838571428571,1588.1255714285712,47.62131530072861,5965.142857142857,91.67754032728573,4867.3117647058825,225.83556918547563,4498.321678321679,138.19438130739158,76.30239112646605,214.4967724338576
7,19000000,5120 2048 3072 2048,random,a,2,268.3559454545455,1712.6854999999996,23.80952380952381,3246.0,13.465440276,12236.0,231.7669518158422,12501.737292669875,46844.78399352035,13237.404638639277,60082.188632159625
7,19000000,5120 2048 3072 2048,random,a,4,195.12910256410257,1812.0205,15.166666666666666,3036.5,112.814603817875,26562.0,280.0978413800252,35174.52284514695,35955.01916525897,12173.974532373291,48128.99369763226
7,19000000,5120 2048 3072 2048,random,b,1,797.8115714285715,1626.032428571429,47.616780153326026,5880.285714285715,86.61236381971428,5547.151291512915,223.81064020950868,5541.341658341658,104.40353548336068,60.7241017934471,165.12763727680775
7,19000000,5120 2048 3072 2048,random,b,2,277.35011475409834,1606.972,23.80895692959692,1.0,79.01586056871429,12346.88679245283,250.78324910295265,13051.95952023988,53401.89168150653,13736.358886317832,67138.25056782435
8,15000000,1024 2048 3072 2048,ring,a,1,445.1409444444444,2795.47025,31.25097659301853,6918.0,80.2581767235,6420.208791208791,242.85655919886577,7171.603410341034,28265.091196988484,20260.789029472835,48525.88022646132
8,15000000,1024 2048 3072 2048,ring,a,2,337.7951379310344,1498.405857142857,15.625244144439757,3369.0,15.427961346714286,14100.245614035088,214.23275552430755,19068.114316820906,16366.745806716086,7645.81696443822,24012.562771154306
8,15000000,1024 2048 3072 2048,ring,a,4,71.86840259740259,634.9872857142856,8.173057374049526,3927.5,93.54113390314286,8346.59090909091,188.7839093333335,12272.415841584158,7029.870750862144,3860.035644941606,10889.90639580375
8,15000000,1024 2048 3072 2048,ring,b,1,421.832875,1449.41175,31.25,6965.125,90.19565426437498,12163.45,242.22590396825385,11460.75024975025,88.69445360021574,55.59883738351362,144.29329098372935
8,15000000,1024 2048 3072 2048,ring,b,2,653.9427499999999,1271.919375,15.625,1.0,78.91173278075001,15342.322033898305,253.8861136653891,20687.51143790849,12044.817746016604,8269.65828893865,20314.476034955256
8,15000000,1024 2048 3072 2048,tree,a,1,455.3012777777778,3169.10675,31.25097659301853,6878.375,88.4621424415,6389.739130434783,252.3037475884239,4498.783700030988,77328.34291315777,30314.307356414025,107642.6502695718
8,15000000,1024 2048 3072 2048,tree,a,2,309.4737288135594,1457.2924285714284,15.625,3152.0,15.355826804,14152.378378378378,270.6767354057204,13424.346177750156,47903.886302963925,17233.04983229516,65136.936135259086
