,period,gaslimit,transactionpool,connection,position,dbreadtime,dbwritetime,tps,committime,consensus_clique_cost,delay,contracttime,queuetime,peer_message_sent,peer_message_recieved,peer_message_tps
1278,7,16500000,5120 2048 3072 2048,ring,5,798.383,994.4462,71.42857142857143,6998.5,6.958610907399999,6378.628415300546,7.56447533333334,6424.546453546453,55278.692035840504,342.34105593831435,55621.033091778816
1279,7,16500000,5120 2048 3072 2048,ring,6,940.3578,1214.1152,71.42857142857143,6997.75,6.990662481599999,5718.1,7.765452666666662,5841.550449550449,45929.548054919906,161.9279176201373,46091.47597254004
1280,7,16500000,5120 2048 3072 2048,ring,7,523.6322,1293.7564,71.42857142857143,6998.75,6.8044204216,5959.404382470119,7.106109333333338,5775.1898101898105,35831.65075034106,134.90980748825223,35966.56055782932
1281,7,16500000,5120 2048 3072 2048,ring,8,1157.7574,955.7768000000002,71.42857142857143,6997.75,6.842284402199999,6117.4640776699025,7.297469333333338,5963.799200799201,53907.93305498052,183.0812953931441,54091.01435037367
1282,7,16500000,5120 2048 3072 2048,ring,9,572.5885999999999,1078.21,71.42857142857143,6998.75,6.8026976480000005,6488.31223628692,7.236698666666675,6364.7352647352645,43128.21122740248,147.7164605137964,43275.92768791627
1283,7,16500000,5120 2048 3072 2048,ring,10,669.5046,960.9177999999999,71.42857142857143,6998.25,6.9026981694,6433.545454545455,8.670625333333339,6208.499500499501,27358.197957966386,145.85453141995018,27504.052489386337
1284,7,16500000,5120 2048 3072 2048,tree,5,584.5040000000001,1053.2468,71.42857142857143,6999.25,6.965853882600001,5891.131481481481,6.770706666666663,5809.316683316683,41463.04755211993,237.37994846568282,41700.42750058562
1285,7,16500000,5120 2048 3072 2048,tree,6,816.0285999999999,1088.7257999999997,71.42857142857143,6998.5,6.870134643199999,6451.907597535935,6.9953806666666605,6420.200799200799,47368.17173352522,453.6187563710499,47821.790489896266
1286,7,16500000,5120 2048 3072 2048,tree,7,713.2414,1285.9728,71.42857142857143,6998.25,6.816924971800001,5646.064794816415,6.558957333333335,5758.060939060939,50175.08549983354,582.791077751884,50757.876577585426
1287,7,16500000,5120 2048 3072 2048,tree,8,740.3484000000001,1030.0868,71.42857142857143,6998.25,6.941600966999999,6407.880952380952,7.082661333333323,6539.052947052947,66205.39450314578,262.9218218489419,66468.31632499472
1288,7,16500000,5120 2048 3072 2048,tree,9,587.6310000000001,1346.0616,71.42857142857143,6998.25,6.911135465799999,6758.971377459749,7.370828666666664,6252.047952047952,61543.01957922899,1406.7554420527788,62949.77502128177
1289,7,16500000,5120 2048 3072 2048,tree,10,744.9762000000001,1479.4594000000002,71.42857142857143,6998.75,6.9604500136,6511.133233532934,8.845205333333325,6480.120879120879,34036.00316243994,1301.03995621237,35337.04311865231
1290,7,16500000,5120 2048 3072 2048,random,5,904.5132,981.8018,71.42857142857143,6998,6.8866524141999985,6024.918918918919,8.28857036059803,6102.2397602397605,44064.13330500501,182.44453212735607,44246.57783713236
1291,7,16500000,5120 2048 3072 2048,random,6,736.3969999999999,1347.2941999999998,71.42857142857143,6998.5,6.966316521,6418.212280701754,8.343320666666663,5804.293706293706,45220.009441199036,182.71670502153773,45402.72614622057
1292,7,16500000,5120 2048 3072 2048,random,7,858.2012000000001,1104.4686,71.42857142857143,6998.75,6.802657203599999,5859.102912621359,6.310412000000008,5728.786213786214,64626.85980404016,269.47502116850126,64896.33482520866
1293,7,16500000,5120 2048 3072 2048,random,8,914.055,1330.6644,71.42857142857143,6998.5,6.847450564400001,6526.7199248120305,8.221978152929491,5965.207792207792,27833.794347564643,163.07877330126277,27996.873120865905
1294,7,16500000,5120 2048 3072 2048,random,9,577.212,1029.5094000000001,71.42857142857143,6998.5,6.8462142708,6279.205284552845,6.716235333333342,6360.15984015984,43918.25464255371,195.0175992232067,44113.27224177692
1295,7,16500000,5120 2048 3072 2048,random,10,1413.8852000000002,4350.7698,71.42857142857143,6993.75,6.828651096600001,5788.096,8.226908000000009,5830.468531468531,61782.09198947655,241.07169856965737,62023.1636880462
1296,7,17000000,1024 2048 3072 2048,ring,5,531.4190000000001,1041.6219999999998,71.42857142857143,6998.5,6.895832052599999,5777.705761316873,7.452332172398783,5966.3806193806195,59680.689074450915,280.7522279138306,59961.44130236474
1297,7,17000000,1024 2048 3072 2048,ring,6,1120.4335999999998,1086.1988000000001,71.42857142857143,6998,6.8537708298,6174.502127659574,7.061569194312806,5858.458541458542,24341.086903133004,125.46047784443743,24466.54738097744
1298,7,17000000,1024 2048 3072 2048,ring,7,937.9466,1749.3293999999999,71.42857142857143,6997.5,6.8099879647999995,5852.045454545455,6.642502666666663,5651.757242757243,42082.36026208866,148.7975401735056,42231.15780226216
1299,7,17000000,1024 2048 3072 2048,ring,8,637.7113999999999,1009.7789999999999,71.42857142857143,6999,6.8351023486,5633.595281306715,6.9830833333333295,5632.216783216783,31792.41606235824,147.3660671501134,31939.782129508352
1300,7,17000000,1024 2048 3072 2048,ring,9,782.6544,1045.8646,71.42857142857143,6998.25,6.839886008800001,6123.609053497942,7.220627999999986,6220.85014985015,54934.664569919594,215.94516808592707,55150.60973800552
1301,7,17000000,1024 2048 3072 2048,ring,10,539.3608,971.4245999999999,71.42857142857143,6998.75,6.974625084,5582.634888438134,6.927034000000004,5446.424575424576,54209.50766405312,183.58409267500176,54393.09175672812
1302,7,17000000,1024 2048 3072 2048,tree,5,897.5735999999999,953.3303999999998,71.42857142857143,6998.25,6.9891555188,5329.05223880597,6.509654666666676,5461.871128871129,49999.61708394698,965.979381443299,50965.59646539028
1303,7,17000000,1024 2048 3072 2048,tree,6,872.5226,1462.3542,71.42857142857143,6998.75,6.8004525168,6194.2045060658575,7.290920666666665,5569.73926073926,72278.25930480161,1047.8661188255405,73326.12542362715
1304,7,17000000,1024 2048 3072 2048,tree,7,737.9947999999999,1103.9828000000002,71.42857142857143,6998.75,6.949734090600001,6282.207509881423,7.611526000000005,6386.042957042957,29030.23842411867,937.0608371869557,29967.299261305627
1305,7,17000000,1024 2048 3072 2048,tree,8,962.5465999999999,1046.7258,71.42857142857143,6997.75,6.888667907,6010.444444444444,7.713091858946437,5986.223776223776,43025.05606219166,180.86410524742115,43205.92016743908
1306,7,17000000,1024 2048 3072 2048,tree,9,753.824,1016.7824,71.42857142857143,6998.75,6.8130601982000005,5572.457720588235,7.532968666666658,5603.1898101898105,47500.375234521576,957.1294559099437,48457.50469043152
1307,7,17000000,1024 2048 3072 2048,tree,10,615.9556,3731.3167999999996,71.42857142857143,6999,6.946466076999999,5723.722330097087,7.215299999999998,5417.526473526474,32422.115299465713,430.26241993092657,32852.37771939664
1308,7,17000000,1024 2048 3072 2048,random,5,802.9566,1814.1476000000002,71.42857142857143,6999,6.9794070436,6437.829702970297,7.464172666666663,6255.294705294706,31603.73854537705,1921.7280116905654,33525.466557067615
1309,7,17000000,1024 2048 3072 2048,random,6,1054.324,946.2394,71.42857142857143,6998.5,6.833704601800001,6086.974806201551,8.206139333333336,6042.963036963037,29918.342983346265,1006.3272249746315,30924.6702083209
1310,7,17000000,1024 2048 3072 2048,random,7,646.6628,1111.8168,71.42857142857143,6998.75,6.879400898199999,6001.205128205128,6.933347333333336,5785.894105894105,30547.094970250673,1087.0370972461553,31634.13206749683
1311,7,17000000,1024 2048 3072 2048,random,8,1078.2572,1401.9322,71.42857142857143,6997.75,6.9898830768,5920.4742857142855,6.683074000000006,5520.887112887113,44002.513884829,1215.7556270096463,45218.26951183865
1312,7,17000000,1024 2048 3072 2048,random,9,682.2957999999999,1103.5759999999998,71.42857142857143,6998.75,6.844420050000001,6063.517175572519,8.67979666666666,6109.545454545455,45553.61351740182,1231.3202118216045,46784.93372922342
1313,7,17000000,1024 2048 3072 2048,random,10,1027.9136666666666,1016.4983333333334,71.42857142857143,5738.666666666667,154.46381904083333,5774.327967806841,7.2576986666666565,5679.2467532467535,30969.335754451735,1216.963448922212,32186.299203373947
1314,7,17000000,2048 2048 3072 2048,ring,5,775.7048000000001,1648.3966,71.42857142857143,6998.5,6.9778509798,5558.377133105802,7.428722666666665,5457.292707292708,65543.58678303393,272.0141270757632,65815.60091010969
1315,7,17000000,2048 2048 3072 2048,ring,6,675.0866,1203.571,71.42857142857143,6998.75,6.957432129,6005.037800687285,7.337651999999999,5457.351648351649,67667.88295558207,256.7889972633499,67924.67195284541
1316,7,17000000,2048 2048 3072 2048,ring,7,947.3272,1345.9681999999998,71.42857142857143,6998,6.9837983084,6463.486381322958,6.638005333333327,6355.058941058941,61376.07429997228,231.11311339062934,61607.1874133629
1317,7,17000000,2048 2048 3072 2048,ring,8,837.9041999999997,1127.3538,71.42857142857143,6998.75,6.8616864148,6344.639917695473,7.954960755091907,5816.607392607392,55220.98037806368,204.98814058793934,55425.96851865162
1318,7,17000000,2048 2048 3072 2048,ring,9,1314.9108,954.2940000000001,71.42857142857143,6997.75,6.809984784399999,6116.2054507337525,7.213177999999974,5732.932067932068,11266.903810828935,147.85549756538472,11414.75930839432
1319,7,17000000,2048 2048 3072 2048,ring,10,997.4253333333335,782.0513333333333,71.42857142857143,5743.666666666667,5.9289107261666665,5515.65362035225,9.305567999999987,5666.20979020979,46090.01486903809,194.38407869152465,46284.39894772961
1320,7,17000000,2048 2048 3072 2048,tree,5,988.1209999999999,1001.8639999999999,71.42857142857143,6997.75,6.9169183316,6060.258188824663,7.722352633870265,5953.037962037962,63137.34495670489,1000.1462672595367,64137.491223964425
1321,7,17000000,2048 2048 3072 2048,tree,6,1292.253,1526.017,71.42857142857143,6997.5,6.8983954812,6505.374100719425,7.4916569438398,5993.68931068931,53049.19258373206,970.3648325358852,54019.55741626794
1322,7,17000000,2048 2048 3072 2048,tree,7,717.0622000000001,1227.9346,71.42857142857143,6998.75,6.961058962999999,6418.182203389831,7.795855333333339,6356.485514485515,64420.62561094819,1079.0159661127402,65499.64157706093
1323,7,17000000,2048 2048 3072 2048,tree,8,657.9265999999999,1448.9071999999999,71.42857142857143,6999,6.8960596126,5595.5767857142855,6.950969333333353,5398.24975024975,63017.42925948224,993.2871763997592,64010.716435882
1324,7,17000000,2048 2048 3072 2048,tree,9,766.4836,939.9264000000001,71.42857142857143,6998.75,6.8857604304,6121.889558232931,9.976351999999999,6176.3806193806195,50784.429870954096,971.8033183233099,51756.2331892774
1325,7,17000000,2048 2048 3072 2048,tree,10,750.0450000000001,1044.378,71.42857142857143,6998.75,6.9051329379999995,6079.909650924024,7.923878000000003,6113.796203796203,49246.33529393838,170.20693018011153,49416.542224118486
1326,7,17000000,2048 2048 3072 2048,random,5,1250.8011999999999,1043.581,71.42857142857143,6997.75,6.9348831332000005,5864.188679245283,6.556053333333329,6104.071928071928,69989.53974895398,292.7960705839549,70282.33581953793
1327,7,17000000,2048 2048 3072 2048,random,6,560.4048,1777.1116000000002,71.42857142857143,6999.5,6.8759678608,6093.33,7.516005203405881,5852.040959040959,50272.70555920463,279.9307338627814,50552.636293067415
1328,7,17000000,2048 2048 3072 2048,random,7,1490.3588,1131.8006,71.42857142857143,6997.75,6.8108577778,5906.173195876288,8.296490666666681,5786.208791208791,42577.539635936584,152.75983558426307,42730.29947152085
1329,7,17000000,2048 2048 3072 2048,random,8,1040.6594,1305.8211999999999,71.42857142857143,6998.5,6.982105881600001,6931.567137809187,6.916910000000002,6268.004995004995,49414.50035047085,269.98445737969706,49684.484807850546
1330,7,17000000,2048 2048 3072 2048,random,9,1011.1360000000001,1685.3700000000001,71.42857142857143,6998,6.978326175800001,5304.426966292135,6.947303999999992,5414.808191808192,57895.219583308026,281.75302192795965,58176.972605235984
1331,7,17000000,2048 2048 3072 2048,random,10,799.2638,1465.448,71.42857142857143,6998.75,6.813753932,6079.89649122807,7.93056333333333,5616.008991008991,53788.471482889734,234.67680608365018,54023.14828897338
1332,7,17000000,5120 2048 3072 2048,ring,5,455.0954,1331.5192000000002,71.42857142857143,6999,6.806912625,5943.714851485149,7.190843333333328,5745.834165834166,11492.670603096267,125.64260744396464,11618.313210540231
1333,7,17000000,5120 2048 3072 2048,ring,6,652.5712,1047.8838,71.42857142857143,6998.75,6.799202909,6300.0887096774195,8.180660666666661,6100.422577422577,50547.074396882526,216.82482077520302,50763.89921765773
1334,7,17000000,5120 2048 3072 2048,ring,7,1233.2153999999996,1288.075,71.42857142857143,6998.25,6.808829208400001,6190.387218045113,6.956967333333343,5545.165834165834,58436.71431031514,228.17289478215946,58664.88720509729
1335,7,17000000,5120 2048 3072 2048,ring,8,760.9762,965.0616,71.42857142857143,6998.25,6.8735457773999995,6598.002044989775,6.459864666666681,6326.856143856144,60417.53683307109,223.7162065512802,60641.253039622374
1336,7,17000000,5120 2048 3072 2048,ring,9,889.4264,1253.673,71.42857142857143,6998.5,6.909033895,6127.795180722892,7.050695999999992,6024.044955044955,59388.9765989545,233.44911061993474,59622.42570957443
1337,7,17000000,5120 2048 3072 2048,ring,10,938.0697999999999,1107.4959999999999,71.42857142857143,6998.5,6.9570472564,5560.667391304348,8.452014000000004,5421.916083916084,18642.79804178446,88.77473626146315,18731.57277804592
1338,7,17000000,5120 2048 3072 2048,tree,5,1037.2724,1259.9882,71.42857142857143,6998,6.9942448310000005,5578.014925373134,6.688198000000009,5554.226773226773,68135.22443147993,988.8677223478985,69124.09215382783
1339,7,17000000,5120 2048 3072 2048,tree,6,1035.7502,968.4684,71.42857142857143,6998,6.8729878584,6391.231968810916,7.0722053333333195,6178.051948051948,55964.326917238446,220.8087922763981,56185.13570951485
1340,7,17000000,5120 2048 3072 2048,tree,7,957.5152,1112.3334,71.42857142857143,6998,6.817201134599999,5457.690987124463,8.423561333333339,5441.867132867133,75484.02118334551,294.8015583150718,75778.82274166058
1341,7,17000000,5120 2048 3072 2048,tree,8,667.9458,4826.596,71.42857142857143,7003.75,6.8335129808,5777.891089108911,7.207699999999997,5636.998001998002,63887.43096030026,242.56202129931953,64129.992981599586
1342,7,17000000,5120 2048 3072 2048,tree,9,1140.0636,1027.739,71.42857142857143,6998.25,6.9855939216,5767.196280991736,7.273851999999985,5706.356643356643,57407.27491271249,240.22666132448057,57647.50157403698
1343,7,17000000,5120 2048 3072 2048,tree,10,1129.8428000000001,1189.0534,71.42857142857143,6998,6.8389858521999995,6093.651485148514,7.279409611992957,5921.921078921079,66913.77657981432,329.7394429469901,67243.51602276131
1344,7,17000000,5120 2048 3072 2048,random,5,737.1144,1225.0548000000001,71.42857142857143,6998.25,6.976780655400001,6297.400852878465,6.358862666666674,6384.128871128871,63114.058036385504,1122.0267628927982,64236.0847992783
1345,7,17000000,5120 2048 3072 2048,random,6,1079.0572,1123.2379999999998,71.42857142857143,6998.5,6.9897804288000005,6443.674897119342,7.985207333333345,6031.247752247752,55610.92833643255,1095.7516807323702,56706.68001716492
1346,7,17000000,5120 2048 3072 2048,random,7,927.182,1097.3048000000001,71.42857142857143,6998.25,6.9941968922,5918.522875816993,8.425369999999996,5524.426573426574,46269.84882752053,1706.2552077133676,47976.104035233904
1347,7,17000000,5120 2048 3072 2048,random,8,766.8086,1045.8272000000002,71.42857142857143,6998.5,6.9438980778,6140.144680851064,8.160431333333339,6141.076923076923,42922.016268029394,1908.8325118684043,44830.848779897795
1348,7,17000000,5120 2048 3072 2048,random,9,1105.0764000000001,1086.262,71.42857142857143,6998.5,6.941277983400001,6241.056530214425,7.199315333333324,6175.845154845155,31137.48927301704,1926.2596542846634,33063.748927301705
1349,7,17000000,5120 2048 3072 2048,random,10,977.9138,6207.4726,71.42857142857143,6998,6.969779314999999,5825.93857965451,6.8763999999999905,5570.883116883117,41112.203135808166,1248.3859810929214,42360.58911690109
1350,7,17500000,1024 2048 3072 2048,ring,5,611.235,1006.406,71.42857142857143,6998.75,6.846228289600001,5814.04414587332,6.969961467038066,5727.846153846154,38079.1551173643,142.3458826006105,38221.50099996491
1351,7,17500000,1024 2048 3072 2048,ring,6,928.9368000000001,1117.9968,71.42857142857143,6998.5,6.8338973566000005,5628.49702970297,7.5029747399702975,5649.84015984016,64554.678219551395,172.69932219970653,64727.3775417511
1352,7,17500000,1024 2048 3072 2048,ring,7,467.25649999999996,1715.6955,71.42857142857143,5730.333333333333,169.29946656183333,5733.136518771331,7.607390000000011,5535.696303696303,44177.028692636224,192.73654943102014,44369.765242067246
1353,7,17500000,1024 2048 3072 2048,ring,8,890.8214,1081.0006,71.42857142857143,6998.5,6.99242592,5450.684007707129,7.048656000000003,5275.037962037962,24754.543540804156,130.93817977685777,24885.48172058101
1354,7,17500000,1024 2048 3072 2048,ring,9,903.5064,1267.3574,71.42857142857143,6998.25,6.8284089278,5587.00782778865,6.799940666666659,5319.248751248751,67742.53534963685,260.86803971790465,68003.40338935476
1355,7,17500000,1024 2048 3072 2048,ring,10,711.4735999999999,1149.044,71.42857142857143,6998.25,6.8752861346000005,5638.539419087137,8.364337272279682,5650.738261738262,61586.977013994634,320.17257631788846,61907.149590312525
1356,7,17500000,1024 2048 3072 2048,tree,5,795.5588,1024.538,71.42857142857143,6998.5,6.8054083708,6435.93147751606,8.077147333333336,6033.752247752248,64138.57394045959,1021.4333353543927,65160.00727581398
1357,7,17500000,1024 2048 3072 2048,tree,6,672.3073999999999,1122.1732,71.42857142857143,6999,6.817053153800001,5631.700396825397,7.0921860000000025,5307.8601398601395,67646.95237808004,1033.296136562415,68680.24851464246
1358,7,17500000,1024 2048 3072 2048,tree,7,1004.0446,1032.1083999999998,71.42857142857143,6998.75,6.8203972354,5377.7692307692305,7.65632466666668,5408.621378621378,48124.79359060608,2020.763256069965,50145.556846676045
1359,7,17500000,1024 2048 3072 2048,tree,8,817.071,1320.2009999999998,71.42857142857143,6998.5,6.9788988002,5509.377532228361,7.9125039999999975,5469.0989010989015,56653.693546504845,1678.0546154743845,58331.74816197923
1360,7,17500000,1024 2048 3072 2048,tree,9,743.2855999999999,978.6546000000001,71.42857142857143,6998.75,6.8274708382,5810.678787878788,7.222223999999998,5635.892107892108,50737.391705372735,1819.3497381164148,52556.74144348915
1361,7,17500000,1024 2048 3072 2048,tree,10,1195.717,1414.9056,71.42857142857143,6998.5,6.9068725558,6170.834813499112,8.551301173402873,5772.15984015984,35330.42464811882,1688.6411857872874,37019.065833906105
1362,7,17500000,1024 2048 3072 2048,random,5,1423.5046,1080.9596000000001,71.42857142857143,6997.5,6.879771750800001,5923.103305785124,7.051778000000009,5982.736263736264,55189.97198053385,956.584574546527,56146.55655508037
1363,7,17500000,1024 2048 3072 2048,random,6,1086.5788,1145.0946000000001,71.42857142857143,6998,6.9124676352,5810.711934156378,8.957911333333323,5958.0579420579425,49710.58531265148,977.4903053805139,50688.075618031995
1364,7,17500000,1024 2048 3072 2048,random,7,675.0116,1018.2645999999999,71.42857142857143,6999,6.800399491,5809.670258620689,7.467839333333328,5540.745254745255,50854.900656243386,597.1512383947743,51452.051894638156
1365,7,17500000,1024 2048 3072 2048,random,8,913.6321999999998,931.4277999999998,71.42857142857143,6998.5,6.8306750867999995,5393.052525252525,8.81394733333333,5527.919080919081,46759.56582378267,555.0603359408162,47314.626159723484
1366,7,17500000,1024 2048 3072 2048,random,9,738.4721999999999,1360.9916,71.42857142857143,6998.5,6.923120538400001,5854.6383307573415,7.240144765187425,5835.470529470529,45834.1415229885,163.852969348659,45997.994492337166
1367,7,17500000,1024 2048 3072 2048,random,10,1048.173,1186.7376,71.42857142857143,6998.5,6.937773123000001,6835.516736401673,8.429143999999994,6196.878121878122,44755.201443174985,250.3307276007216,45005.5321707757
1368,7,17500000,2048 2048 3072 2048,ring,5,697.5626,1098.7792000000002,71.42857142857143,6998.25,6.8175702082,5826.628571428571,6.099076666666664,5612.436563436563,35302.22326509063,557.7227664691735,35859.946031559804
1369,7,17500000,2048 2048 3072 2048,ring,6,1310.0130000000001,1257.7838000000002,71.42857142857143,6998,6.9063462164,6226.992740471869,7.459822490305905,5817.1488511488515,40551.99635113325,142.58648515893623,40694.58283629219
1370,7,17500000,2048 2048 3072 2048,ring,7,756.2629999999999,1071.5402,71.42857142857143,6998.5,6.938324936799999,5865.288530465949,7.75160399999999,5952.348651348651,36166.0620465349,141.32474355766826,36307.38679009257
1371,7,17500000,2048 2048 3072 2048,ring,8,1228.117,1054.028,71.42857142857143,6998,6.827254692599999,5581.186407766991,7.7033006666666575,5541.078921078921,46427.2266244057,134.86529318541997,46562.091917591126
1372,7,17500000,2048 2048 3072 2048,ring,9,596.3819999999998,1054.9776,71.42857142857143,6998.5,6.947937573,6331.141199226306,7.564179333333342,6222.650349650349,33770.383132811585,120.9846980492933,33891.36783086088
1373,7,17500000,2048 2048 3072 2048,ring,10,1029.4343999999999,1150.0572,71.42857142857143,6997.75,6.9847162130000005,5616.520661157025,6.596464666666663,5444.531468531469,33199.51331233896,134.38305181792157,33333.896364156884
1374,7,17500000,2048 2048 3072 2048,tree,5,944.4258,1073.8894,71.42857142857143,6998.25,6.944826007400001,5896.496539792388,8.072735333333336,6026.06993006993,41263.2950516651,186.84282294475926,41450.13787460986
1375,7,17500000,2048 2048 3072 2048,tree,6,609.2934,1169.3809999999999,71.42857142857143,6999,6.9543177976,6496.244318181818,7.634009999999994,6012.626373626374,59761.42775246658,997.0431161934647,60758.47086866005
1376,7,17500000,2048 2048 3072 2048,tree,7,1021.2062,1294.1998,71.42857142857143,6998.5,6.8062765764,5766.350442477876,7.432833333333338,5330.538461538462,54547.397543475614,211.0239571932385,54758.421500668854
1377,7,17500000,2048 2048 3072 2048,tree,8,1001.4502,3172.4210000000003,71.42857142857143,6995.5,6.810577780200001,5464.204918032787,7.44294866666668,5418.5944055944055,61001.40617520345,279.7391096218286,61281.145284825274
1378,7,17500000,2048 2048 3072 2048,tree,9,850.6788,1130.1285999999998,71.42857142857143,6998.25,6.907932721200001,5965.979381443299,7.802699333333335,5864.909090909091,15169.198079798536,46.31305579601794,15215.511135594554
1379,7,17500000,2048 2048 3072 2048,tree,10,658.6126,1106.876,71.42857142857143,6999,6.8768306154,5786.532258064516,7.427577259475224,5653.831168831169,71227.95653358357,1092.2601931168085,72320.21672670037
1380,7,17500000,2048 2048 3072 2048,random,5,883.9036,1070.9258000000002,71.42857142857143,6998.5,6.9120379086,6371.8487903225805,9.30011666666668,6214.566433566433,52734.251159513886,252.3924147243586,52986.643574238245
1381,7,17500000,2048 2048 3072 2048,random,6,619.5975999999999,1696.557,71.42857142857143,6998.5,6.9414985964,5881.0716180371355,7.223585333333326,6112.4125874125875,54894.98828195421,521.2126675079622,55416.200949462174
1382,7,17500000,2048 2048 3072 2048,random,7,977.78,1091.853,71.42857142857143,6997.75,6.9222746478,6211.289527720739,7.546372666666668,6044.966033966034,52776.757759066175,1161.1697115238471,53937.927470590024
1383,7,17500000,2048 2048 3072 2048,random,8,499.50079999999997,1103.168,71.42857142857143,6999.5,6.8117421386000006,5698.447619047619,6.8903979999999985,5588.783216783217,39390.723616615294,1054.3079407015998,40445.03155731689
1384,7,17500000,2048 2048 3072 2048,random,9,814.2090000000001,975.49,71.42857142857143,6998,6.8493598846,5869.3864077669905,7.255028873917241,5664.122877122877,44565.322745452955,1945.5522144045776,46510.87495985753
1385,7,17500000,2048 2048 3072 2048,random,10,1040.7199999999998,1129.558,71.42857142857143,6998,6.941933876,6017.81443298969,6.959568666666662,6050.291708291708,41085.53316592148,1087.6768542904392,42173.21002021192
1386,7,17500000,5120 2048 3072 2048,ring,5,728.0504,1117.493,71.42857142857143,6999,6.82016024,5764.810810810811,6.935166666666679,5593.944055944056,37357.53187672199,181.2968539757801,37538.828730697765
1387,7,17500000,5120 2048 3072 2048,ring,6,1018.5454,1183.6468,71.42857142857143,6998.25,6.8639488458,5540.0698113207545,6.613920000000002,5582.872127872128,52118.93902182303,231.73812364044628,52350.67714546347
1388,7,17500000,5120 2048 3072 2048,ring,7,976.0474,1038.1316000000002,71.42857142857143,6998.5,6.8796196954,6099.572243346008,7.462477333333359,5919.502497502497,24931.61643451107,148.8017964281955,25080.418230939264
1389,7,17500000,5120 2048 3072 2048,ring,8,636.2435,869.0198333333333,71.42857142857143,5684.666666666667,150.799183161,5365.141762452107,7.758930666666681,5319.936063936064,22053.764672201545,98.79759519038076,22152.562267391928
1390,7,17500000,5120 2048 3072 2048,ring,9,645.5721999999998,933.8174000000001,71.42857142857143,6999,6.9145884266,5824.786780383795,6.790478000000003,5874.985014985015,27078.628820041402,101.92624820181749,27180.55506824322
1391,7,17500000,5120 2048 3072 2048,ring,10,801.9864,1207.8752,71.42857142857143,6998.25,6.9322461426,6472.34555984556,7.525179333333336,5994.198801198801,27835.024832649535,129.20175628014107,27964.226588929676
1392,7,17500000,5120 2048 3072 2048,tree,5,1169.9231999999997,1052.8726,71.42857142857143,6998.25,6.9406103672,6160.013307984791,7.469879333333323,6073.585414585415,50291.313316525324,220.0320880128352,50511.34540453816
1393,7,17500000,5120 2048 3072 2048,tree,6,694.285,1161.492,71.42857142857143,6998.75,6.9669510059999995,6118.048096192385,7.34075958638518,5783.006993006993,46712.787723785164,1237.2762148337597,47950.06393861893
1394,7,17500000,5120 2048 3072 2048,tree,7,947.7176,1147.6356,71.42857142857143,6998.75,6.838611981,5806.416195856874,7.156983751846375,5653.068931068931,43667.03347088492,910.9582760201743,44577.99174690509
1395,7,17500000,5120 2048 3072 2048,tree,8,537.2948,1016.175,71.42857142857143,6998.25,6.929132459,6452.05652173913,6.655544666666672,6216.526473526474,35395.05688505296,1151.8242448018832,36546.881129854846
1396,7,17500000,5120 2048 3072 2048,tree,9,1324.4299999999998,994.3044,71.42857142857143,6997.25,6.9025825802,5950.080867850099,8.013730000000011,6034.4715284715285,46077.720986169574,1177.9915814792544,47255.71256764883
1397,7,17500000,5120 2048 3072 2048,tree,10,644.2703999999999,1062.8160000000003,71.42857142857143,6998.25,6.9029973380000005,5950.900188323917,7.402829333333341,5962.774225774226,57072.15865751335,1380.6864988558352,58452.845156369185
1398,7,17500000,5120 2048 3072 2048,random,5,754.8825999999999,871.1558000000001,71.42857142857143,6998.75,6.812730882199999,5824.053537284894,7.289244413407823,5697.476523476524,47737.900653197634,1168.2515570408627,48906.15221023849
1399,7,17500000,5120 2048 3072 2048,random,6,590.2804000000001,1095.0149999999999,71.42857142857143,6999,6.9116110642,5969.214689265536,7.393278666666677,6014.061938061938,38889.08291684229,1738.965496477389,40628.04841331969
1400,7,17500000,5120 2048 3072 2048,random,7,622.1878,1413.7686,71.42857142857143,6998.75,6.834439644200001,6429.08988764045,6.635906666666668,5955.008991008991,49881.974574471315,1084.2865378197155,50966.26111229103
1401,7,17500000,5120 2048 3072 2048,random,8,1108.5231999999999,893.949,71.42857142857143,6998.25,6.9281615398,5889.377532228361,7.162780000000009,5909.9260739260735,44130.49989516878,883.158115434151,45013.65801060293
1402,7,17500000,5120 2048 3072 2048,random,9,572.2616,1161.4252,71.42857142857143,6998.5,6.9866435244,5448.505952380952,6.99915866666666,5444.373626373626,39623.31270262305,951.3999410551135,40574.71264367816
1403,7,17500000,5120 2048 3072 2048,random,10,631.4244000000001,1096.2631999999999,71.42857142857143,6998.25,6.8022231742,5802.085271317829,6.973000000000009,5481.225774225774,57324.57401572394,929.915262014745,58254.48927773869
1404,7,18000000,1024 2048 3072 2048,ring,5,713.4492,1043.3223999999998,71.42857142857143,6999,6.8832278054,6018.716666666666,7.221283999999996,5881.684315684316,35118.942412169505,144.51285766026803,35263.45526982977
1405,7,18000000,1024 2048 3072 2048,ring,6,1086.237,954.4242,71.42857142857143,6998.5,6.944501021400001,5473.805168986083,7.452215999999999,5145.000999000999,48263.46857093495,161.5364680814305,48425.00503901638
1406,7,18000000,1024 2048 3072 2048,ring,7,550.579,1069.2096,71.42857142857143,6998.5,6.9466921718,6062.046904315197,7.156583333333334,6030.278721278722,27562.265499374666,119.74271931391817,27682.008218688585
